,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
9,kennzHooDesign,id=5015927243&refer_flag=1001015010_,['kennzHooDesign'],?评论,?赞,2018-10-11 08:01,,在校团委工作的这些日子....?清华大学#工业设计#?海报 @海报设计君 @LOGO海报设计 ?互关?互关秒关注 2北京·清华大学本部,5.0,False
10,M晴朗天la,id=3135268353&refer_flag=1001015010_,['M晴朗天la'],?评论,?赞,2018-10-11 16:23,,受的刺激很多…… 2北京·清华大学本部,1.0,False
11,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?1,2018-10-11 08:13,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
12,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:10,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
13,kennzHooDesign,id=5015927243&refer_flag=1001015010_,['kennzHooDesign'],?评论,?赞,2018-10-11 08:01,,#工业设计##产品设计##论美好的产品设计# 2北京·清华大学本部,9.0,False
14,罗少侠呀,id=5529783701&refer_flag=1001015010_,['罗少侠呀'],? 1,?6,2018-10-11 15:23,荣耀9 美得有声有色,"这样的天气只想窝在被子里听歌看小说
朋友圈是peer presure 的来源
临时反水的中期评图也罢了
充满房间的恶臭也只能嗤笑了
还能彳亍去哪呢？
不过是既然已经安达此地
纵使今后路途多舛...展开全文c",1.0,False
15,又熊又不老实的猴子,id=2796182787&refer_flag=1001015010_,['又熊又不老实的猴子'],?评论,?赞,2018-10-11 08:20,,? 2北京·清华大学本部,6.0,False
16,Duckie-chu,id=1739755737&refer_flag=1001015010_,"['Duckie-chu', '熊猫守护者']",? 5,?赞,2018-10-11 09:45,,阳光甚好，在水木清华听水木年华。 2北京·清华大学本部,1.0,False
17,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:11,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
18,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:11,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
19,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?1,2018-10-11 08:11,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的秒拍视频,0.0,False
20,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:10,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
21,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:10,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
22,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:10,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
23,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:10,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
24,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:12,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
25,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",? 1,?赞,2018-10-11 08:12,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
26,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-11 08:11,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
27,明明可以靠脸吃饭我不是明明,id=3685972000&refer_flag=1001015010_,"['明明可以靠脸吃饭我不是明明', '熊猫守护者']",?评论,?赞,2018-10-11 13:40,,打卡 2北京·清华大学本部,3.0,False
28,Thu_小王同学,id=6673582057&refer_flag=1001015010_,['Thu_小王同学'],?评论,?1,2018-10-11 14:00,,"2018 Tsinghua SEM Advisory Board Meeting
Students dialogue with board member. Geoffrey Garrett is Dean, Reliance Professor of Management and Private Enterprise, Professor of Management at the Wharton School, and Professor of Political Science at the University of Pennsylvania.  ...展开全文c",1.0,False
29,愿年少可轻狂,id=5939009397&refer_flag=1001015010_,['愿年少可轻狂'],?评论,?赞,2018-10-11 17:31,,这个年纪，竟然被教授的一趟国防教育课突感热泪盈眶，他问我英雄和明星你更崇拜谁，我竟有些心虚 2北京·清华大学本部,0.0,False
30,屁西西西歪,id=3425208984&refer_flag=1001015010_,['屁西西西歪'],?评论,?赞,2018-10-11 15:14,,日常感叹 校园生活真幸福啊 2北京·清华大学本部,1.0,False
31,张世航thu,id=6083240537&refer_flag=1001015010_,['张世航thu'],?评论,?赞,2018-10-11 18:01,vivo NEX AI智慧旗舰,越长大越知道表情的珍贵，曾经浪费了不知道多少 2北京·清华大学本部,0.0,False
32,十一一一月,id=1635002334&refer_flag=1001015010_,['十一一一月'],?评论,?赞,2018-10-11 15:45,,"懵里懵懂一个上午没做事，来听了下朝阳区的宣讲会。
有时候在留学和国内就业中存在很大分歧，心里一直摇摆不定。
虽然路早就定好了，可是，心里总觉得像打鼓一样。 2北京·清华大学本部",0.0,False
33,herrAlex,id=5129398179&refer_flag=1001015010_,['herrAlex'],? 1,?1,2018-10-11 14:35,,"宇宙中心！Akihabara！
（啊划掉） 2北京·清华大学本部",1.0,False
34,瑶草,id=1650422640&refer_flag=1001015010_,"['瑶草', '']",? 1,?赞,2018-10-11 14:13,,这只猫怎么画的像老鼠?？ 2北京·清华大学本部,1.0,False
35,Scattered堇,id=5901312764&refer_flag=1001015010_,"['Scattered堇', '熊猫守护者']",?评论,?1,2018-10-11 10:12,荣耀8青春版 颜值担当,近期 2北京·清华大学本部,6.0,False
36,双子猫咪咪,id=2383241637&refer_flag=1001015010_,"['双子猫咪咪', '', '微博问答优质答主']",? 3,?1,2018-10-11 12:25,iPad mini4,受伤的黄小咪疼的闭了一个眼~ 2北京·清华大学本部,1.0,False
37,AnXL1998,id=6141006194&refer_flag=1001015010_,['AnXL1998'],?评论,?赞,2018-10-11 12:10,小米6X 拍人更美,单抽出奇迹！（我是不会告诉你在此之前十连抽了几次的） 2北京·清华大学本部,1.0,False
0,是米奇呀米奇呀,id=1940440131&refer_flag=1001015010_,"['是米奇呀米奇呀', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-11 11:33,iPhone 7 Plus,"靠美式续命的一周??
#work hard study harder play hardest# 2北京·清华大学本部",1.0,False
1,寇先生是只小可爱,id=2978014273&refer_flag=1001015010_,['寇先生是只小可爱'],?评论,?赞,2018-10-11 10:14,,陷入没学上的恐慌 2北京·清华大学本部,1.0,False
2,我是微胖界的瘦子,id=2323616183&refer_flag=1001015010_,['我是微胖界的瘦子'],?评论,?赞,2018-10-11 09:49,,阳光正好，心情正好，像影子看齐 2北京·清华大学本部,2.0,False
3,如愿-Natalia,id=2466922371&refer_flag=1001015010_,['如愿-Natalia'],?评论,?赞,2018-10-11 16:51,OPPO R9s,時間 2北京·清华大学本部,1.0,False
4,莫听风雨,id=5727502470&refer_flag=1001015010_,['莫听风雨'],?评论,?赞,2018-10-11 09:57,小米MIX2S 全面屏,莫把他人的仁慈当做缩小，今晚要屠? 。 2北京·清华大学本部,1.0,False
5,天狼50陈浩,id=2244733937&refer_flag=1001015010_,"['天狼50陈浩', '', '微博会员', '微博问答答主']",? 80,?128,2018-10-11 16:59,,只不是真有人举报我啦？好像不能评论了，你们这些人……无语了。 2北京·清华大学本部,0.0,False
6,曹建辉2013,id=2725831271&refer_flag=1001015010_,"['曹建辉2013', '熊猫守护者']",?评论,?赞,2018-10-11 12:03,小米6X 拍人更美,湖人今天 刑曼巴可以啊 老詹依然稳 莺歌你是在龟兔赛跑吗？攒着劲下半场把杜老四干掉，没错，就指望你了 2北京·清华大学本部,2.0,False
7,会打狗棒法的旋风小子,id=1289832291&refer_flag=1001015010_,['会打狗棒法的旋风小子'],?评论,?赞,2018-10-11 15:02,三星GALAXY A,2北京·清华大学本部，这个可以，? 2北京·清华大学本部,1.0,False
8,金金金金金好多的金,id=1837898327&refer_flag=1001015010_,"['金金金金金好多的金', '熊猫守护者']",?评论,?2,2018-10-11 15:20,华为P9手机摄影再突破,"千里迢迢过来不让进会场，真好
终于排到告诉站着，真好
接受了站着告诉去另一会场，真好
我很开心，我最棒 2北京·清华大学本部",1.0,False
9,双子猫咪咪,id=2383241637&refer_flag=1001015010_,"['双子猫咪咪', '', '微博问答优质答主']",? 4,?1,2018-10-11 12:33,iPad mini4,#宝宝的少女心# 2北京·清华大学本部,1.0,False
10,双子猫咪咪,id=2383241637&refer_flag=1001015010_,"['双子猫咪咪', '', '微博问答优质答主']",? 2,?1,2018-10-11 12:32,iPad mini4,#惊艳中国# 2北京·清华大学本部,1.0,False
11,L元素,id=1823141775&refer_flag=1001015010_,['L元素'],? 4,?11,2018-10-11 14:34,,"【工作嘛没有，展嘛没少看】
10.7 安阳 观凤归大邑商妇好文物展
10.9 北京 阅清华简《说命》 武丁求贤于傅说
三天内遇到两位老乡
她是他的王后、将军与祭祀
他是她的夫君与王
进京前我问关关“有什么话需要我带给给你北京的朋友吗？”...展开全文c",4.0,False
12,初心dreamer,id=2362254991&refer_flag=1001015010_,['初心dreamer'],?评论,?赞,2018-10-11 14:09,,又是一个无法入睡的中午，最近自己的事也特别多，妹妹的事，弟弟的事全都一起来，有悲有喜，心里特别烦燥，说着自己不管了，但却没有办法完全不管，一闭眼睛就是那些事～简直挥之不去，好想有个安静的地方什么不想什么不干，就这么好好待着～哎～我也到了这种不想干活的年纪了～ 2北京·清华大学本部,0.0,False
13,未落啊,id=6486826054&refer_flag=1001015010_,['未落啊'],?评论,?1,2018-10-11 13:07,荣耀V10 我AI的快,"坐在图书馆里开着暖气看着电子版的社会学真的闷热到爆炸 洗完澡躺床上真的幸福到爆炸
学习是一件成本极低又能提升幸福感的事 道理我一直都懂
大一切换了生活之后的那些负面情绪啊还蛮多的然而找到了要做的事也没时间想这么多了
不同大学不同风格 对我而言 个人的痕迹也许会更重一点 所以最终都会变成我 ...展开全文c",0.0,False
14,双子猫咪咪,id=2383241637&refer_flag=1001015010_,"['双子猫咪咪', '', '微博问答优质答主']",? 3,?1,2018-10-11 12:24,iPad mini4,#今日贴纸打卡# 2北京·清华大学本部,1.0,False
15,张旸_candy,id=2315223427&refer_flag=1001015010_,['张旸_candy'],?评论,?赞,2018-10-11 11:48,,蒸功夫的饭除了蔬菜少之外，真挺好的，汤汤水水什么的太对胃口了，冷飕飕的时候吃到雪梨银耳炖瘦肉，满足 2北京·清华大学本部,0.0,False
16,王王王王王艺,id=5014411282&refer_flag=1001015010_,['王王王王王艺'],? 1,?赞,2018-10-11 14:53,,办点事整迷路了，这个学校真的大。 2北京·清华大学本部,0.0,False
17,THU的小Aries,id=6088520744&refer_flag=1001015010_,"['THU的小Aries', '微博会员']",? 5,?3,2018-10-11 14:40,iPhone 7 Plus,lilucio居然举报我翘课？？？凭什么呀 2北京·清华大学本部,0.0,False
18,Thu的小咸鱼,id=6500721195&refer_flag=1001015010_,"['Thu的小咸鱼', '微博会员']",?评论,?赞,2018-10-11 13:50,小米8周年旗舰手机,韩国学生真的好自然地叫我姐姐中国的话一般会喊“学姐”，“姐姐”还是太亲密了 2北京·清华大学本部,0.0,False
19,11-lake,id=6395367286&refer_flag=1001015010_,['11-lake'],?评论,?赞,2018-10-11 13:50,,一天天好累哦，生就一身懒骨头，我也很无力啊…… 2北京·清华大学本部,1.0,False
20,小2黑进城,id=6607401550&refer_flag=1001015010_,['小2黑进城'],?评论,?赞,2018-10-11 12:48,小米6 拍人更美,金山银山不如绿水青山，都不如他们的江山 2北京·清华大学本部,0.0,False
21,摩洛哥大胡子叔叔,id=2063653291&refer_flag=1001015010_,"['摩洛哥大胡子叔叔', '微博会员']",? 4,?赞,2018-10-11 12:44,,晒太阳?看球?，热闹都是他们的，真的老了 2北京·清华大学本部,1.0,False
22,qldxsun,id=2691435412&refer_flag=1001015010_,"['qldxsun', '微博问答答主']",?评论,?赞,2018-10-11 10:43,,为啥最近这么不舒服…… 2北京·清华大学本部,0.0,False
23,爱吃鸡腿的困困吉,id=1895435333&refer_flag=1001015010_,"['爱吃鸡腿的困困吉', '熊猫守护者']",?评论,?1,2018-10-11 10:24,,发现每一次睡过头的事情都很要命 2北京·清华大学本部,0.0,False
24,老牛与110,id=2768039805&refer_flag=1001015010_,"['老牛与110', '', '熊猫守护者']",?评论,?赞,2018-10-11 09:41,,#线雕精华素# 2北京·清华大学本部,0.0,False
25,OUJI-SAMA,id=1162883607&refer_flag=1001015010_,"['OUJI-SAMA', '', '微博会员']",?评论,?1,2018-10-11 08:35,,真他妈冷 2北京·清华大学本部,0.0,False
26,Thu_小王同学,id=6673582057&refer_flag=1001015010_,['Thu_小王同学'],?评论,?2,2018-10-11 00:17,,"Emmm我家老时这种低调到干啥都不爱发朋友圈
内敛又闷骚的操作真是不知道该怎么说....
听说秋游要去海边然后发来一张海
然后就出现了老时说某件事-王猹猹云山雾绕-刷朋友圈看朋友们的照片才知道到底干了啥事   2北京·清华大学本部",4.0,False
27,壹只大象,id=6609331198&refer_flag=1001015010_,['壹只大象'],?评论,?赞,2018-10-11 00:58,荣耀V10 我AI的快,这个电视剧还是可以的，有轻松，有深沉。 2北京·清华大学本部,6.0,False
28,-Sugercane-,id=5878822902&refer_flag=1001015010_,['-Sugercane-'],?评论,?2,2018-10-11 00:27,HUAWEI Mate 9 Pro,"吴老师是那样一个理性，坚毅又带一点狡黠的女生啊
冻到鼻子红彤彤回到宿舍 心里却是无比充实的
你的未来 一定是特别特别光明灿烂的 但是我仍然想祝你更加幸福快乐
图文无关 图是一只小雪貂 2北京·清华大学本部",1.0,False
29,张嘉慧CHERRY,id=3762024911&refer_flag=1001015010_,['张嘉慧CHERRY'],? 1,?2,2018-10-10 23:34,,补发国庆清华看展照片，总是想不起来发微博~ 2北京·清华大学本部,6.0,False
30,王较瘦THU,id=2394583093&refer_flag=1001015010_,"['王较瘦THU', '', '微博会员']",?评论,?赞,2018-10-10 22:52,iPhone 7 Plus,今天比较高兴的三件事：David Allis教授抽时间帮我们把关论文草稿；相变领域鼻祖之一-Tony Hyman教授受导师邀请，要来清华作报告；导师明天出差，不在北京（留守儿童第一次感受到因为导师不在实验室而开心）。 2北京·清华大学本部,3.0,False
31,谨幻,id=2026520265&refer_flag=1001015010_,['谨幻'],? 3,?3,2018-10-10 22:16,,失业了就跑路去做风光摄影 2北京·清华大学本部 L谨幻的秒拍视频,0.0,False
32,燃炑RayMoon,id=1338518474&refer_flag=1001015010_,['燃炑RayMoon'],? 7,?80,2018-10-10 21:20,,"北国之秋?生命亦可如秋叶般绚烂
“学有所成，不负时光” 2北京·清华大学本部",9.0,False
33,Kevin___Dong,id=5247098929&refer_flag=1001015010_,"['Kevin___Dong', '熊猫守护者']",?评论,?4,2018-10-11 01:15,荣耀V8 脱影而出,#涤生# 今天是补觉的一天… 2北京·清华大学本部,1.0,False
34,Liiiiiiuoo-,id=6198854729&refer_flag=1001015010_,['Liiiiiiuoo-'],?评论,?1,2018-10-11 00:58,,好几天前换的不知名发色 2北京·清华大学本部,1.0,False
35,weizj_Eric,id=5853512710&refer_flag=1001015010_,"['weizj_Eric', '微博会员']",?评论,?赞,2018-10-11 02:09,iPhone 8,"做了一套会计卷子有感
会计考点真的好多
虽然飘过但是不考还没有考合并我真的很虚
路漫漫其修远兮 2北京·清华大学本部",0.0,False
36,Iris要改名成Justina,id=5173812151&refer_flag=1001015010_,['Iris要改名成Justina'],? 2,?2,2018-10-10 20:38,,#面试凉凉也要发微博# 疲惫、难过而又开心的一天，回家想看看综艺发现碗的团综已经刷到了最后一集，留到cpa结束后看吧 2北京·清华大学本部,6.0,False
37,树杨大人,id=5466955117&refer_flag=1001015010_,['树杨大人'],?评论,?8,2018-10-10 23:01,小米MIX 2 全面屏手机,途 2北京·清华大学本部,5.0,False
0,啦啦啦15793,id=6736657203&refer_flag=1001015010_,['啦啦啦15793'],? 4,?赞,2018-10-10 21:23,荣耀V9 我想要的快,巴克球 2北京·清华大学本部,6.0,False
1,第十七次的远方,id=5768025444&refer_flag=1001015010_,"['第十七次的远方', '熊猫守护者']",?评论,?1,2018-10-11 00:11,vivo X21屏幕指纹手机,小陈冻死了 2北京·清华大学本部,3.0,False
2,清小强毛,id=5364132450&refer_flag=1001015010_,['清小强毛'],? 1,?赞,2018-10-10 19:50,,秋高气爽北京蓝 2北京·清华大学本部,4.0,False
3,王较瘦THU,id=2394583093&refer_flag=1001015010_,"['王较瘦THU', '', '微博会员']",?评论,?1,2018-10-11 01:05,iPhone 7 Plus,让海涛老师改文章，他没改，碰到我老板说：丕龙啊，我都三天没睡觉了。大佬们忙死了，科研人员辛苦呀。 2北京·清华大学本部,0.0,False
4,双子猫咪咪,id=2383241637&refer_flag=1001015010_,"['双子猫咪咪', '', '微博问答优质答主']",? 3,?2,2018-10-10 20:03,,食堂吃饭 2北京·清华大学本部,6.0,False
5,Susanna_苏苏_,id=2609385217&refer_flag=1001015010_,['Susanna_苏苏_'],? 1,?3,2018-10-11 00:58,,10月10号，完美的一天。不焦躁不狂傲，希望一切都是好的开始 2北京·清华大学本部,0.0,False
6,koolearn冯浩,id=1968984453&refer_flag=1001015010_,"['koolearn冯浩', '微博会员', '微博问答答主']",? 4,?14,2018-10-10 21:56,HUAWEI P20,"感谢大家，加油啊～
左一是我 2北京·清华大学本部",1.0,False
7,bit忆风,id=5605383135&refer_flag=1001015010_,['bit忆风'],?评论,?3,2018-10-11 00:45,,和一群吉他协会新认识的小伙伴们在楼道里唱了一晚上歌，很棒的夜晚 2北京·清华大学本部,0.0,False
8,李狗嗨Aaron,id=5355567796&refer_flag=1001015010_,['李狗嗨Aaron'],? 21,?1,2018-10-11 00:43,,手机忘记关震动了，我只能说我也真的不想打马赛克了 2北京·清华大学本部,1.0,False
9,王较瘦THU,id=2394583093&refer_flag=1001015010_,"['王较瘦THU', '', '微博会员']",?评论,?1,2018-10-11 00:31,iPhone 7 Plus,熬夜+红牛=流鼻血 2北京·清华大学本部,0.0,False
10,说我像个小孩,id=1559486361&refer_flag=1001015010_,"['说我像个小孩', '熊猫守护者']",? 1,?赞,2018-10-11 00:27,,很累的一天，明天继续涵涵么么哒 2北京·清华大学本部,1.0,False
11,北支同学,id=1751781601&refer_flag=1001015010_,['北支同学'],?评论,?5,2018-10-10 23:51,,白天嘻嘻哈哈忙忙碌碌，晚上躺在床上被情绪淹没。今天亲密团体的老师见了我，聊不到十分钟说跟我聊不下去，说我太稳了要允许自己失控。OK. Fine. 可是她不知道，清醒是我糊涂是我要的不是我。 2北京·清华大学本部,0.0,False
12,姓名修改中1111,id=2473757947&refer_flag=1001015010_,['姓名修改中1111'],?评论,?赞,2018-10-10 20:37,,每日维c 每日keep 2北京·清华大学本部,3.0,False
13,mickeygao,id=1730783537&refer_flag=1001015010_,['mickeygao'],? 1,?赞,2018-10-10 20:24,坚果手机 Pro,天儿冷了，人越踢越少，队长攒完人就跑了。#清华凯瑞英博士后训练赛# 2北京·清华大学本部,1.0,False
14,_CRISON,id=2898138981&refer_flag=1001015010_,"['_CRISON', '微博会员', '熊猫守护者']",? 1,?4,2018-10-10 22:03,,#健康##麦片# 2北京·清华大学本部,1.0,False
15,壹只大象,id=6609331198&refer_flag=1001015010_,['壹只大象'],? 1,?赞,2018-10-10 20:27,荣耀V10 我AI的快,"世上有一头豪猪，
因为爱上艺术和女人而变成了海明威。 2北京·清华大学本部",1.0,False
16,丁ustinHsu,id=6663768415&refer_flag=1001015010_,['丁ustinHsu'],? 3,?1,2018-10-10 19:23,,"刷
北京 2北京·清华大学本部",3.0,False
17,黄土地白杨树,id=1000529812&refer_flag=1001015010_,['黄土地白杨树'],?评论,?赞,2018-10-10 18:23,,市场筑底中！ 2北京·清华大学本部,4.0,False
18,晴泥煤的天,id=3962697310&refer_flag=1001015010_,['晴泥煤的天'],? 3,?赞,2018-10-10 21:55,,"买了一双皮鞋
然后发现已经冷的不能穿了 2北京·清华大学本部",1.0,False
19,Jax-Wangxin,id=3504998255&refer_flag=1001015010_,['Jax-Wangxin'],?评论,?赞,2018-10-10 21:39,,真我·糙汉子 2北京·清华大学本部,1.0,False
20,全世界都在叫我补水,id=5117176464&refer_flag=1001015010_,['全世界都在叫我补水'],? 8,?2,2018-10-10 20:51,小米5X 拍人更美,"今日份尴尬：我从三楼抱着我的笔记本去会议室发现就剩一个位，钻进去最小打开电脑，一直很小的电脑屏跟两边小哥哥的袖珍本本比起来像个电影荧幕般硕大，我慢慢开....,小哥哥似乎意识到，把他的小本本挪了挪，我方才完全打开…… 2北京·清华大学本部",0.0,False
21,黄土地白杨树,id=1000529812&refer_flag=1001015010_,['黄土地白杨树'],?评论,?赞,2018-10-10 18:19,,朝阳与落日，表面相似，实则迥异！ 2北京·清华大学本部,2.0,False
22,十一一一月,id=1635002334&refer_flag=1001015010_,['十一一一月'],? 3,?2,2018-10-10 14:33,,"10岁，20岁，25岁，40岁。
为期半个月的湿板课结束了，虽然只有短短三次拍摄，但每一步都要十分小心。
回头想要自己也买一套做呢。 2北京·清华大学本部",6.0,False
23,金石与山歌,id=2130212551&refer_flag=1001015010_,['金石与山歌'],? 2,?赞,2018-10-10 14:30,努比亚miniS,蓝蓝的天上白云飘 2北京·清华大学本部,5.0,False
24,会笑的大果子,id=1856315140&refer_flag=1001015010_,"['会笑的大果子', '']",?评论,?1,2018-10-10 13:42,,清华慢跑 2北京·清华大学本部,4.0,False
25,Thu_小王同学,id=6673582057&refer_flag=1001015010_,['Thu_小王同学'],? 2,?1,2018-10-10 17:30,,"深圳的海 北京的天
承载着我们共同的记忆的城市
我的梦和未来 2北京·清华大学本部",3.0,False
26,小Mark轩轩,id=5017361079&refer_flag=1001015010_,"['小Mark轩轩', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-10 09:56,微博视频,[机智]最新发现的新功能：哄娃神器?上市仅数月已占据全球洗脸仪市场的1/4！地球人已经阻止不了lumispa了....? 2北京·清华大学本部 L小Mark轩轩的微博视频,0.0,True
27,最后一个玛雅人,id=6725208895&refer_flag=1001015010_,['最后一个玛雅人'],?评论,?2,2018-10-10 09:59,HUAWEI Mate 9,"厦门，西班牙，釜山。
我真的好喜欢看海啊! 2北京·清华大学本部",5.0,False
28,小Mark轩轩,id=5017361079&refer_flag=1001015010_,"['小Mark轩轩', '微博会员', '熊猫守护者']",?评论,?赞,2018-10-10 09:47,iPhone X,"?10月的特惠
?10月1日~10月15日，人均2800/套
?一个机器-三个导头-三盒半净化舒活凝露-一支活颜舒纹精华露??
闺蜜拼单，母女拼单，情侣拼单……
快来快来拼单哟！[玫瑰][玫瑰][玫瑰] 2北京·清华大学本部",6.0,False
29,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 13:21,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的秒拍视频,0.0,True
30,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 12:43,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
31,SHY48-臭饺子,id=2596027253&refer_flag=1001015010_,"['SHY48-臭饺子', '微博会员']",? 5,?2,2018-10-10 19:30,,"我他妈也要讲组会了？
只是看了看师兄的程序
口头上说要学习html5啊，
还没有啥进展呢
我组会讲啥，，
我好慌啊(」゜ロ゜)」 2北京·清华大学本部",0.0,False
32,修正战略静大,id=5196913816&refer_flag=1001015010_,['修正战略静大'],?评论,?赞,2018-10-10 09:51,,? 2北京·清华大学本部,9.0,False
33,叫我小七可好stj,id=3231108442&refer_flag=1001015010_,['叫我小七可好stj'],? 1,?赞,2018-10-10 13:53,,千呼万唤等出来 2北京·清华大学本部,7.0,False
34,老牛与110,id=2768039805&refer_flag=1001015010_,"['老牛与110', '', '熊猫守护者']",?评论,?2,2018-10-10 10:28,,初秋的校园 2北京·清华大学本部,9.0,False
35,BorisLihao,id=6649056292&refer_flag=1001015010_,['BorisLihao'],? 2,?2,2018-10-10 15:13,,教室太热课间出来凉快凉快 2北京·清华大学本部,1.0,False
36,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 12:44,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
37,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 12:45,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,False
38,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 08:04,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的秒拍视频,0.0,False
39,警长先森123,id=3799567747&refer_flag=1001015010_,['警长先森123'],?评论,?1,2018-10-10 19:22,,诸事不顺 2北京·清华大学本部,0.0,False
40,THU的小Aries,id=6088520744&refer_flag=1001015010_,"['THU的小Aries', '微博会员']",? 3,?2,2018-10-10 19:22,iPhone 7 Plus,我下周要开始做毕业设计了 2北京·清华大学本部,0.0,False
41,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 07:44,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
42,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 07:43,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
0,书堆里的充电头,id=5126729705&refer_flag=1001015010_,['书堆里的充电头'],? 1,?1,2018-10-10 19:05,前置双摄vivo X9,真是……紧张连睡觉都会吓醒！ 2北京·清华大学本部,2.0,False
1,SafetyScientist,id=2071180951&refer_flag=1001015010_,"['SafetyScientist', '']",? 1,?1,2018-10-10 18:19,坚果手机 Pro 2,"今天半梦半醒的脑洞：
最近太冷，即使躺在有电褥子的被窝里也需要不停的翻身调整姿势，来保证身体大多数部位都能感受到电褥子的温暖……
不过，这么折腾，突然就感觉自己好像是块油锅上的牛排?，不时封个边，不时翻个面，em……真暖和，真香！！！ 2北京·清华大学本部",1.0,False
2,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 08:05,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
3,用户rf1ja7dazs,id=3966768373&refer_flag=1001015010_,"['用户rf1ja7dazs', '熊猫守护者']",?评论,?赞,2018-10-10 07:43,,分享视频 2北京·清华大学本部 L用户rf1ja7dazs的微博视频,0.0,True
